season,player,player_id,team,position,position_group,player_game_count,snap_counts_offense,snap_counts_pass_block,snap_counts_run_block,grades_offense,grades_pass_block,grades_run_block,pressures_allowed,sacks_allowed,hits_allowed,hurries_allowed,block_percent,pass_block_percent,pbe,penalties,declined_penalties
2021,Trey Smith,62960,KC,G,G,20,1404,956,448,72.7,61.5,78.2,57,5,10,42,100.0,100.0,96.5,11,1
2021,Joe Thuney,10712,KC,G,G,20,1394,956,438,81.2,90.5,70.6,17,1,2,14,100.0,100.0,99.0,8,2
2021,Creed Humphrey,59996,KC,C,C,20,1394,956,438,91.8,79.1,93.1,12,3,1,8,100.0,100.0,99.2,7,2
2021,David Edwards,35941,LA,G,G,21,1365,838,527,68.4,70.7,65.1,41,7,4,30,100.0,100.0,97.0,5,1
2021,Austin Corbett,46290,LA,G,G,21,1360,838,522,69.6,63.1,68.5,41,3,10,28,100.0,100.0,97.2,3,0
2021,Orlando Brown Jr.,46227,KC,T,T,19,1337,916,421,75.4,74.4,68.4,45,6,13,26,100.0,100.0,97.0,7,3
2021,Alex Cappa,66578,TB,G,G,19,1327,896,431,71.3,67.5,69.0,35,5,7,23,100.0,100.0,97.7,1,0
2021,Jonah Williams,41651,CIN,T,T,20,1301,808,493,74.5,67.5,75.6,51,10,7,34,100.0,100.0,96.0,5,0
2021,Ryan Jensen,7985,TB,C,C,19,1296,886,410,68.3,57.1,77.1,27,4,5,18,100.0,100.0,98.2,6,2
2021,Daryl Williams,9535,BUF,G,G,19,1292,850,442,66.8,72.3,59.0,44,4,9,31,100.0,100.0,97.0,6,0
2021,Donovan Smith,9467,TB,T,T,19,1292,884,408,80.5,80.1,69.9,43,4,4,35,100.0,100.0,97.2,8,2
2021,Mitch Morse,9482,BUF,C,C,19,1284,851,433,63.4,71.8,58.8,26,2,2,22,100.0,100.0,98.2,5,1
2021,Tyler Biadasz,41178,DAL,C,C,18,1274,819,455,65.1,69.3,68.7,22,1,4,17,100.0,100.0,98.5,11,0
2021,Laken Tomlinson,9461,SF,G,G,20,1264,681,583,73.6,69.2,75.3,33,3,9,21,100.0,100.0,97.2,7,0
2021,Daniel Brunskill,34807,SF,G,G,20,1259,681,578,57.1,48.2,59.6,41,5,6,30,100.0,100.0,96.4,4,1
2021,Alex Mack,4944,SF,C,C,20,1258,680,578,70.6,74.8,67.4,15,2,2,11,100.0,100.0,98.7,3,0
2021,Quinton Spain,10110,CIN,G,G,20,1252,782,470,66.4,56.2,69.4,30,7,4,19,100.0,100.0,97.5,4,0
2021,David Quessenberry,7957,TEN,T,T,18,1237,662,575,79.2,61.6,86.6,46,11,12,23,100.0,100.0,95.4,2,1
2021,Rob Havenstein,9490,LA,T,T,19,1236,764,472,83.4,77.5,82.2,30,7,6,17,100.0,100.0,97.5,4,2
2021,Kevin Zeitler,7032,BAL,G,G,17,1221,771,450,75.1,79.7,68.7,17,1,0,16,100.0,100.0,98.8,7,0
2021,Kolton Miller,47013,LV,T,T,18,1216,792,424,85.0,85.1,77.9,35,4,5,26,100.0,100.0,97.4,6,2
2021,Andre James,47058,LV,C,C,18,1216,792,424,64.8,68.6,61.8,18,3,3,12,100.0,100.0,98.6,8,0
2021,Ben Jones,7099,TEN,C,C,18,1213,658,555,76.4,66.3,79.9,26,1,7,18,100.0,100.0,97.8,6,1
2021,Dion Dawkins,11818,BUF,T,T,18,1209,795,413,79.4,82.8,69.2,28,4,6,18,99.9,99.9,97.9,10,2
2021,Alejandro Villanueva,9091,BAL,T,T,17,1205,764,441,65.4,58.7,65.9,54,9,9,36,100.0,100.0,95.6,11,1
2021,Tristan Wirfs,64818,TB,T,T,18,1190,801,389,84.3,83.8,74.4,15,3,2,10,100.0,100.0,98.8,3,1
2021,John Simpson,41715,LV,G,G,18,1189,772,417,53.0,64.1,45.9,40,3,5,32,100.0,100.0,97.0,11,1
2021,Trey Hopkins,9276,CIN,C,C,19,1185,750,435,51.9,60.5,47.6,22,5,3,14,100.0,100.0,98.1,5,1
2021,Ali Marpet,9494,TB,G,G,18,1181,812,369,82.7,75.6,85.6,25,3,2,20,100.0,100.0,98.2,4,0
2021,Brian Allen,46104,LA,C,C,20,1181,730,451,74.8,62.4,79.7,25,5,5,15,100.0,100.0,97.8,6,0
2021,Alex Leatherwood,58468,LV,G,G,18,1181,770,411,45.5,31.3,62.2,67,8,17,42,100.0,100.0,94.8,16,3
2021,Zack Martin,8651,DAL,G,G,17,1173,743,430,93.4,87.6,92.5,23,2,6,15,100.0,100.0,98.2,2,0
2021,Robert Hunt,46139,MIA,G,G,17,1153,740,413,67.4,68.3,65.6,31,2,3,26,100.0,100.0,97.6,8,1
2021,Trai Turner,8727,PIT,G,G,18,1150,750,400,68.1,72.5,65.5,21,8,0,13,100.0,100.0,97.9,6,2
2021,Taylor Moton,11819,CAR,T,T,17,1149,713,436,77.5,79.4,70.7,27,1,4,22,100.0,100.0,97.9,5,0
2021,David Andrews,9948,NE,C,C,18,1149,654,495,79.6,73.2,80.1,18,1,3,14,100.0,100.0,98.5,4,0
2021,Dan Moore Jr.,60120,PIT,T,T,17,1147,752,395,57.5,59.5,52.0,48,7,11,30,100.0,100.0,96.1,6,1
2021,Brian O'Neill,46854,MIN,T,T,17,1140,695,445,73.4,77.5,66.1,22,1,2,19,100.0,100.0,98.2,5,0
2021,Ezra Cleveland,41973,MIN,G,G,17,1140,695,445,68.6,55.5,71.9,34,1,6,27,100.0,100.0,97.3,3,0
2021,D.J. Humphries,9457,ARI,T,T,17,1138,699,439,67.5,65.7,69.8,45,8,4,33,100.0,100.0,96.0,12,3
2021,Chukwuma Okorafor,46302,PIT,T,T,17,1133,720,413,62.2,61.1,65.0,23,2,7,14,100.0,100.0,98.1,11,2
2021,Bradley Bozeman,27934,BAL,C,C,16,1125,718,407,73.6,73.8,71.1,21,3,3,15,100.0,100.0,98.2,1,0
2021,James Daniels,45576,CHI,G,G,17,1121,701,420,71.8,68.3,72.9,40,3,4,33,100.0,100.0,96.7,9,2
2021,Sam Mustipher,13026,CHI,C,C,17,1121,701,420,51.0,61.7,46.4,28,1,3,24,100.0,100.0,97.8,5,0
2021,Cody Whitehair,10690,CHI,G,G,17,1121,701,420,66.2,61.3,66.3,33,4,5,24,100.0,100.0,97.2,5,1
2021,Charles Leno Jr.,8880,WAS,T,T,17,1121,678,443,81.2,87.3,63.5,36,6,7,23,100.0,100.0,96.7,1,0
2021,Matt Feiler,9289,LAC,G,G,16,1119,737,382,74.0,62.2,78.5,25,5,7,13,100.0,100.0,97.8,6,0
2021,Rashawn Slater,59971,LAC,T,T,16,1116,752,364,83.6,80.3,80.2,26,4,6,16,100.0,100.0,97.9,6,0
2021,Jon Runyan,36661,GB,G,G,17,1109,672,437,64.6,72.0,57.4,21,2,3,16,100.0,100.0,98.2,1,1
2021,Liam Eichenberg,41851,MIA,T,T,17,1108,704,404,50.8,46.9,57.9,62,9,8,45,100.0,100.0,94.6,10,3
2021,Joel Bitonio,8670,CLE,G,G,17,1107,631,476,93.6,85.9,92.5,17,2,2,13,100.0,100.0,98.4,3,0
2021,Wyatt Teller,46131,CLE,G,G,17,1107,631,476,84.9,70.4,88.4,24,4,0,20,100.0,100.0,97.7,11,1
2021,Trent Williams,5529,SF,T,T,18,1105,591,513,96.6,82.7,97.7,23,1,6,16,99.9,99.8,97.8,10,2
2021,Andrew Whitworth,3000,LA,T,T,18,1102,703,399,87.2,89.8,74.2,20,6,3,11,100.0,100.0,98.1,7,2
2021,Austin Jackson,60816,MIA,G,G,16,1096,708,388,49.9,49.1,54.8,49,2,6,41,100.0,100.0,96.1,12,0
2021,Cesar Ruiz,59857,NO,G,G,17,1091,610,481,57.6,63.8,52.9,31,5,2,24,100.0,100.0,96.9,1,0
2021,Royce Newman,41746,GB,G,G,17,1084,660,424,55.7,60.2,51.9,32,6,5,21,100.0,100.0,97.0,5,1
2021,Jawaan Taylor,41665,JAX,T,T,17,1083,712,371,60.4,72.0,42.8,34,6,3,25,100.0,100.0,97.0,12,2
2021,Storm Norton,12188,LAC,T,T,16,1078,732,346,60.3,44.9,75.5,59,9,8,42,100.0,100.0,95.0,6,4
2021,Andrew Norwell,9126,JAX,G,G,17,1077,709,368,66.7,73.5,62.7,24,3,5,16,100.0,100.0,98.0,9,2
2021,Corey Linsley,8796,LAC,C,C,16,1076,724,352,85.7,84.9,84.6,10,0,2,8,100.0,100.0,99.3,6,1
2021,Olisaemeka Udoh,28394,MIN,G,G,16,1075,662,413,54.4,39.0,62.3,45,1,6,38,100.0,100.0,96.3,16,3
2021,Jesse Davis,9989,MIA,T,T,17,1063,692,371,52.5,51.1,51.4,57,8,10,39,100.0,100.0,95.0,4,1
2021,Ereck Flowers,9442,WAS,G,G,16,1061,635,426,72.0,78.1,64.4,26,6,3,17,100.0,100.0,97.3,2,1
2021,Jason Kelce,6343,PHI,C,C,18,1059,607,452,84.5,69.2,89.0,17,1,0,16,100.0,100.0,98.4,6,0
2021,Will Hernandez,46180,NYG,G,G,17,1049,676,373,55.9,56.0,58.4,36,7,7,22,100.0,100.0,96.6,8,2
2021,Lloyd Cushenberry III,41924,DEN,C,C,16,1039,610,429,64.2,71.3,62.5,24,5,5,14,100.0,100.0,97.5,7,0
2021,J.C. Tretter,7904,CLE,C,C,16,1039,587,452,78.7,83.7,74.8,10,1,1,8,100.0,100.0,99.0,5,0
2021,Penei Sewell,81788,DET,T,T,16,1039,644,395,77.0,69.4,84.5,35,5,8,22,100.0,100.0,96.7,11,3
2021,Jonah Jackson,37070,DET,G,G,16,1037,648,389,69.3,56.4,76.4,35,4,9,22,100.0,100.0,96.8,8,0
2021,Chris Lindstrom,46692,ATL,G,G,17,1034,661,373,83.7,65.3,87.6,31,0,8,23,100.0,100.0,97.5,2,1
2021,Jake Matthews,8641,ATL,T,T,17,1029,660,369,71.3,77.2,58.7,26,3,5,18,100.0,100.0,97.7,6,0
2021,Alijah Vera-Tucker,57107,NYJ,G,G,16,1027,693,334,66.8,56.9,72.5,42,2,6,34,100.0,100.0,96.6,5,1
2021,Morgan Moses,8701,NYJ,T,T,17,1022,679,343,71.0,65.7,74.9,49,4,10,35,100.0,100.0,95.9,4,0
2021,Connor Williams,46216,DAL,G,G,18,1020,624,396,75.2,74.0,76.9,15,2,1,12,100.0,100.0,98.5,17,3
2021,Shaq Mason,9564,NE,G,G,16,1017,589,428,86.4,72.3,87.2,16,2,3,11,100.0,100.0,98.4,4,0
2021,Kelvin Beachum,7229,ARI,T,T,16,1006,630,376,60.8,69.4,56.0,34,2,2,30,100.0,100.0,97.0,11,1
2021,Nate Davis,46808,TEN,G,G,15,1004,534,470,69.2,49.5,71.9,35,5,6,24,100.0,100.0,96.0,4,1
2021,Jalen Mayfield,81725,ATL,G,G,16,989,622,367,48.7,27.6,66.3,57,11,21,25,100.0,100.0,94.2,9,1
2021,Matt Hennessy,41141,ATL,C,C,17,988,632,356,76.4,50.5,88.1,32,3,1,28,100.0,100.0,97.1,5,0
2021,Kaleb McGary,46912,ATL,T,T,16,986,624,362,62.8,50.6,72.2,41,9,10,22,100.0,100.0,95.7,3,0
2021,Billy Price,46795,NYG,C,C,15,985,649,336,62.3,52.5,68.0,24,2,4,18,100.0,100.0,97.8,5,0
2021,Jordan Mailata,66916,PHI,T,T,15,980,511,469,88.3,83.8,88.5,25,3,2,20,100.0,100.0,97.1,7,0
2021,Kendrick Green,56642,PIT,C,C,15,975,631,344,52.4,50.7,54.7,18,3,4,11,100.0,100.0,98.2,9,3
2021,Connor McGovern,10778,NYJ,C,C,15,973,651,322,75.9,68.0,78.9,19,4,2,13,100.0,100.0,98.1,3,0
2021,Duane Brown,4340,SEA,T,T,17,969,585,384,71.5,69.9,69.6,33,8,3,22,100.0,100.0,96.3,5,0
2021,Lucas Patrick,11435,GB,C,C,15,967,603,364,57.5,64.3,54.2,21,2,4,15,100.0,100.0,98.0,6,1
2021,Brandon Parker,34693,LV,T,T,15,958,618,340,55.9,55.0,57.1,54,9,12,33,100.0,100.0,94.6,10,1
2021,Halapoulivaati Vaitai,10798,DET,G,G,15,953,590,363,68.4,66.9,65.4,23,0,5,18,100.0,100.0,97.9,3,1
2021,James Hurst,9001,NO,T,T,17,941,516,425,69.8,76.9,60.1,27,3,4,20,100.0,100.0,96.9,4,1
2021,Calvin Throckmorton,28238,NO,G,G,17,938,507,431,42.4,43.7,43.7,33,1,7,25,100.0,100.0,96.5,3,0
2021,Nate Solder,6169,NYG,T,T,16,927,586,341,60.3,52.7,67.3,36,6,7,23,100.0,100.0,96.1,6,2
2021,Tytus Howard,25472,HOU,G,G,15,927,585,342,51.4,70.1,42.5,23,2,2,19,100.0,100.0,97.7,8,1
2021,Landon Dickerson,41712,PHI,G,G,15,925,535,390,69.6,60.5,71.2,33,2,8,23,100.0,100.0,96.5,5,0
2021,Gabe Jackson,8716,SEA,G,G,16,922,574,348,63.6,55.7,64.3,37,3,4,30,100.0,100.0,96.3,4,1
2021,Isaiah Wynn,46048,NE,T,T,16,915,518,397,74.9,70.7,76.5,28,6,5,17,100.0,100.0,96.5,9,1
2021,Terence Steele,39461,DAL,T,T,16,917,528,384,64.6,60.9,67.8,31,2,5,24,99.5,99.1,96.6,8,0
2021,Michael Schofield III,8730,LAC,G,G,14,907,605,302,66.8,75.2,59.5,24,2,4,18,100.0,100.0,97.7,3,1
2021,Ryan Kelly,10652,IND,C,C,14,907,550,357,56.9,57.2,58.1,29,3,3,23,100.0,100.0,96.9,6,2
2021,Rodger Saffold,5558,TEN,G,G,16,906,494,412,68.1,46.7,74.4,28,2,8,18,100.0,100.0,96.8,5,1
2021,Taylor Lewan,8646,TEN,T,T,14,899,483,416,70.0,70.2,63.9,22,4,5,13,100.0,100.0,97.2,4,0
2021,Ted Karras,10855,NE,G,G,15,891,469,421,72.4,76.5,67.3,13,3,2,8,99.9,99.8,98.2,2,0
2021,George Fant,11282,NYJ,T,T,15,889,594,295,71.1,75.1,59.9,18,1,3,14,100.0,100.0,98.3,4,2
2021,Garrett Bradbury,46013,MIN,C,C,13,883,546,337,60.2,43.7,67.0,26,2,6,18,100.0,100.0,97.3,8,3
2021,Eric Fisher,7783,IND,T,T,15,874,490,384,68.2,61.0,73.3,41,7,11,23,100.0,100.0,94.7,8,3
2021,Garett Bolles,11775,DEN,T,T,14,870,525,345,76.6,77.8,68.9,22,5,6,11,100.0,100.0,97.3,8,3
2021,Billy Turner,8702,GB,T,T,14,866,533,333,67.1,69.3,60.5,34,3,3,28,100.0,100.0,96.3,4,1
2021,Max Garcia,9566,ARI,G,G,14,864,532,332,54.3,53.3,54.2,20,5,0,15,100.0,100.0,97.5,4,1
2021,Lane Johnson,7786,PHI,T,T,14,864,448,415,83.3,82.6,76.8,11,0,1,10,99.9,99.8,98.7,7,1
2021,Justin Pugh,7800,ARI,G,G,14,858,524,334,64.5,73.4,57.5,20,0,0,20,100.0,100.0,98.0,2,0
2021,Cam Robinson,11789,JAX,T,T,14,856,573,283,67.4,76.6,52.5,31,1,8,22,100.0,100.0,97.0,6,2
2021,Rodney Hudson,6207,ARI,C,C,13,854,523,331,57.4,64.6,54.7,5,1,0,4,100.0,100.0,99.4,2,1
2021,Josh Jones,26634,ARI,G,G,17,853,498,355,46.8,48.3,52.8,29,4,3,22,100.0,100.0,96.5,12,2
2021,Jason Peters,2148,CHI,T,T,15,853,517,336,77.5,77.9,70.7,28,6,5,17,100.0,100.0,96.5,3,0
2021,Spencer Brown,42296,BUF,T,T,15,846,523,323,59.8,49.1,71.6,36,1,5,30,100.0,100.0,96.2,8,1
2021,Ben Powers,41482,BAL,G,G,13,844,532,312,66.3,66.1,63.6,21,3,3,15,100.0,100.0,97.6,3,0
2021,Mark Glowinski,9567,IND,G,G,16,843,476,367,70.1,62.6,70.6,38,2,8,28,100.0,100.0,95.5,2,0
2021,Dalton Risner,47008,DEN,G,G,15,832,504,328,68.5,73.6,63.2,21,4,5,12,100.0,100.0,97.4,2,0
2021,Charlie Heck,36501,HOU,T,T,15,827,519,308,56.0,66.5,41.1,29,5,3,21,100.0,100.0,96.5,1,0
2021,Tyron Smith,6161,DAL,T,T,12,810,515,295,90.2,87.0,90.0,17,3,5,9,100.0,100.0,97.9,9,2
2021,Andrew Thomas,59701,NYG,T,T,13,800,517,282,78.9,82.1,68.5,18,2,3,13,99.9,99.8,97.9,5,0
2021,Bobby Massie,7112,DEN,T,T,13,796,484,312,70.0,60.1,74.8,36,5,6,25,100.0,100.0,95.5,1,0
2021,Hakeem Adeniji,45419,CIN,G,G,13,777,501,276,43.0,36.1,46.3,37,9,4,24,100.0,100.0,95.1,3,1
2021,Matt Skura,11102,NYG,G,G,14,769,473,296,50.8,29.5,61.4,32,2,10,20,100.0,100.0,96.2,3,0
2021,Quenton Nelson,12954,IND,G,G,13,767,448,319,69.1,62.0,70.4,15,1,6,8,100.0,100.0,98.1,5,1
2021,Jedrick Wills Jr.,58467,CLE,T,T,13,763,437,326,66.1,67.9,61.7,28,5,4,19,100.0,100.0,96.0,4,0
2021,Patrick Mekari,46219,BAL,T,T,13,762,447,314,66.1,73.8,55.7,23,4,1,18,99.9,99.8,96.8,2,0
2021,Evan Brown,38709,DET,C,C,13,755,455,300,66.8,72.4,62.9,8,1,3,4,100.0,100.0,98.9,4,1
2021,Erik McCoy,37347,NO,C,C,12,746,433,313,63.6,69.2,66.4,7,0,2,5,100.0,100.0,99.1,8,0
2021,La'el Collins,9719,DAL,T,T,13,743,509,234,80.2,74.3,89.7,20,2,0,18,100.0,100.0,97.7,10,0
2021,Tom Compton,7181,SF,T,T,13,743,387,356,79.9,64.6,89.5,27,6,3,18,100.0,100.0,95.5,3,1
2021,Andrew Wylie,12333,KC,T,T,12,737,479,258,62.3,56.2,70.4,38,4,3,31,100.0,100.0,95.4,6,1
2021,Riley Reiff,7029,CIN,T,T,12,711,422,289,67.3,58.4,70.0,21,4,3,14,100.0,100.0,96.8,1,0
2021,Braden Smith,46794,IND,T,T,11,711,391,320,80.6,70.8,86.0,22,4,3,15,100.0,100.0,96.4,6,1
2021,Ben Bartch,84236,JAX,G,G,14,705,460,245,62.1,52.8,63.1,24,3,5,16,100.0,100.0,96.9,2,0
2021,Michael Jordan,28021,CAR,G,G,11,703,439,264,50.7,49.0,55.4,32,6,4,22,100.0,100.0,95.4,5,1
2021,Greg Van Roten,7746,NYJ,G,G,12,700,474,226,68.1,53.7,75.0,37,3,1,33,100.0,100.0,95.5,2,0
2021,Brandon Scherff,9438,WAS,G,G,11,697,398,299,73.6,72.4,73.7,19,0,1,18,100.0,100.0,97.4,6,1
2021,Damien Lewis,81532,SEA,G,G,13,696,431,265,57.1,47.9,60.3,21,1,7,13,100.0,100.0,97.3,5,1
2021,Max Scharping,46961,HOU,G,G,16,689,400,289,59.9,53.8,60.4,19,2,4,13,100.0,100.0,97.2,3,0
2021,Matt Nelson,48584,DET,T,T,13,675,416,257,50.8,45.8,56.6,41,3,4,34,99.7,99.5,94.3,3,2
2021,Justin Britt,8699,HOU,C,C,11,671,419,252,63.9,53.7,70.5,11,3,3,5,100.0,100.0,98.2,5,1
2021,Mike Onwenu,27357,NE,G,G,17,658,340,318,86.7,70.0,89.4,11,2,4,5,100.0,100.0,98.0,3,0
2021,John Miller,9514,CAR,G,G,10,656,421,235,52.1,50.5,50.1,29,7,1,21,100.0,100.0,95.5,3,1
2021,Ryan Ramczyk,11787,NO,T,T,10,653,361,292,84.1,73.0,85.6,19,2,2,15,100.0,100.0,96.9,0,0
2021,Christian Darrisaw,77373,MIN,T,T,11,652,398,254,71.9,63.1,77.3,22,5,6,11,100.0,100.0,96.4,3,0
2021,Blake Hance,46301,CLE,T,T,14,644,366,277,56.7,36.9,70.3,31,4,5,22,99.8,99.7,94.9,3,1
2021,Isaiah Prince,47019,CIN,T,T,19,641,395,245,47.2,39.7,67.3,36,5,7,24,99.8,99.7,94.5,11,2
2021,Ike Boettger,46918,BUF,G,G,13,636,425,211,59.8,72.2,51.3,17,1,1,15,100.0,100.0,97.8,2,0
2021,Larry Borom,59879,CHI,T,T,10,633,415,218,61.4,62.7,59.5,32,5,4,23,100.0,100.0,95.2,4,0
2021,Quinn Meinerz,112915,DEN,G,G,11,623,343,280,67.4,66.7,64.9,15,3,3,9,100.0,100.0,97.2,2,0
2021,Ethan Pocic,11813,SEA,C,C,11,600,367,233,67.3,43.8,76.0,18,2,4,12,100.0,100.0,97.1,1,0
2021,Yosh Nijman,60822,GB,T,T,10,590,356,234,63.2,66.9,58.6,20,3,7,10,100.0,100.0,96.6,3,1
2021,Cameron Erving,9452,CAR,T,T,9,589,348,241,56.0,49.7,59.8,31,3,7,21,100.0,100.0,94.8,4,1
2021,Geron Christian,46375,HOU,T,T,12,588,357,231,59.5,78.8,39.6,17,1,1,15,100.0,100.0,97.3,6,1
2021,Cornelius Lucas,9025,WAS,T,T,11,587,354,233,75.2,73.5,71.2,25,3,4,18,100.0,100.0,95.7,1,0
2021,Dennis Daley,60063,CAR,G,G,12,573,348,225,51.8,36.4,61.3,20,3,7,10,100.0,100.0,96.5,9,0
2021,Matt Paradis,8841,CAR,C,C,9,568,343,225,66.9,53.6,69.9,16,2,2,12,100.0,100.0,97.2,1,0
2021,Kevin Dotson,46735,PIT,G,G,9,565,354,211,64.5,78.4,60.8,10,3,2,5,100.0,100.0,98.0,5,0
2021,Brandon Linder,8728,JAX,C,C,9,552,348,204,62.9,67.0,63.8,10,2,3,5,100.0,100.0,98.1,4,0
2021,Trent Brown,9677,NE,T,T,10,551,296,255,74.4,78.2,64.9,11,1,3,7,100.0,100.0,97.9,0,0
2021,Brandon Shell,10792,SEA,T,T,10,550,354,196,67.0,60.4,69.6,21,3,4,14,100.0,100.0,96.4,1,0
2021,Michael Deiter,38554,MIA,C,C,8,546,335,211,60.6,57.2,61.7,10,1,2,7,100.0,100.0,98.2,3,1
2021,Justin McCray,9234,HOU,G,G,12,545,360,185,51.0,32.7,59.2,19,4,3,12,100.0,100.0,96.6,1,1
2021,Pat Elflein,11825,CAR,C,C,9,534,322,212,50.1,42.0,52.2,12,0,3,9,100.0,100.0,98.0,2,0
2021,Tyler Shatley,9257,JAX,C,C,10,531,364,167,60.6,61.3,61.8,13,0,2,11,100.0,100.0,98.1,3,0
2021,Taylor Decker,10650,DET,T,T,9,529,298,230,75.5,84.0,66.8,15,2,5,8,99.8,99.7,97.0,7,1
2021,Lucas Niang,47004,KC,T,T,11,524,360,163,64.6,59.1,70.0,26,2,2,22,99.8,99.7,95.8,3,0
2021,Chris Reed,9830,IND,G,G,12,522,284,238,67.2,55.5,69.5,16,0,5,11,100.0,100.0,96.9,3,0
2021,Jack Driscoll,27064,PHI,G,G,9,512,293,219,70.5,73.9,64.1,18,1,3,14,100.0,100.0,96.5,1,1
2021,Aaron Brewer,46014,TEN,G,G,13,511,257,249,57.9,48.7,62.6,14,6,0,8,99.0,98.1,95.9,4,1
2021,Jackson Carman,52575,CIN,G,G,14,501,298,202,54.2,45.9,64.1,19,0,5,14,99.8,99.7,96.6,6,1
2021,Connor McGovern,41714,DAL,G,G,16,507,295,202,67.8,69.5,65.3,16,1,3,12,98.0,96.7,96.8,2,0
2021,Elgton Jenkins,46298,GB,T,T,8,496,306,190,82.1,81.2,76.4,12,2,3,7,100.0,100.0,97.5,3,0
2021,Chase Roullier,11954,WAS,C,C,8,490,315,175,83.7,69.3,86.1,9,0,2,7,100.0,100.0,98.5,1,0
2021,Cody Ford,39805,BUF,G,G,12,488,323,165,46.7,47.2,48.0,26,2,4,20,100.0,100.0,95.4,3,0
2021,Nate Herbig,28844,PHI,G,G,10,481,252,229,68.1,63.9,67.2,16,1,4,11,100.0,100.0,96.4,3,0
2021,Brady Christensen,51985,CAR,T,T,10,480,321,159,61.6,63.2,56.2,25,4,4,17,100.0,100.0,95.3,2,0
2021,John Leglue,46859,PIT,G,G,7,474,307,167,54.5,68.6,52.8,10,0,1,9,100.0,100.0,98.3,5,1
2021,Sam Cosmi,60114,WAS,T,T,9,474,282,192,74.9,63.4,81.3,16,4,1,11,100.0,100.0,96.2,2,0
2021,Mason Cole,45547,MIN,C,C,8,471,264,206,69.7,44.1,75.2,20,2,4,14,99.8,99.6,95.6,0,0
2021,Terron Armstead,7856,NO,T,T,8,468,263,205,75.9,85.6,64.1,12,1,2,9,100.0,100.0,97.4,3,0
2021,Mike McGlinchey,46275,SF,T,T,8,466,275,191,69.8,70.0,63.8,13,2,3,8,100.0,100.0,97.1,4,0
2021,Justin Herron,46271,NE,T,T,14,455,278,177,61.7,51.2,66.7,17,1,3,13,100.0,100.0,96.6,2,0
2021,Kyle Fuller,11998,SEA,C,C,10,447,281,166,46.5,31.3,53.6,17,2,4,11,100.0,100.0,96.4,1,0
2021,Jon Feliciano,9561,BUF,G,G,9,447,291,156,56.9,55.3,57.2,16,0,4,12,100.0,100.0,97.1,3,1
2021,Sean Harlow,11891,ARI,G,G,11,441,260,181,55.7,59.3,54.4,8,1,0,7,100.0,100.0,98.2,4,0
2021,Matt Pryor,46647,IND,T,T,14,438,241,197,76.5,75.2,74.8,8,0,2,6,100.0,100.0,98.1,6,0
2021,Austin Reiter,9655,MIA,C,C,6,421,262,159,46.9,51.7,43.8,12,0,1,11,100.0,100.0,97.5,1,0
2021,Matt Peart,46179,NYG,T,T,11,421,272,149,63.0,62.3,65.4,15,4,1,10,100.0,100.0,96.2,3,0
2021,Germain Ifedi,10665,CHI,T,T,7,412,240,172,61.8,70.7,58.6,10,2,1,7,100.0,100.0,97.4,4,0
2021,Ryan Bates,28300,BUF,G,G,17,414,232,179,66.3,70.5,63.9,4,0,3,1,99.3,98.7,99.1,1,0
2021,Jake Curhan,38549,SEA,T,T,10,405,230,175,54.0,37.2,62.1,20,4,4,12,100.0,100.0,94.5,0,0
2021,Wes Schweitzer,10829,WAS,G,G,11,401,246,155,78.7,65.9,85.6,11,1,2,8,100.0,100.0,97.4,5,1
2021,Laurent Duvernay-Tardif,8834,NYJ,G,G,7,390,248,142,53.2,52.5,55.5,20,1,6,13,100.0,100.0,95.6,2,1
2021,Tyre Phillips,59874,BAL,T,T,9,389,271,118,53.1,63.1,42.0,17,1,3,13,100.0,100.0,96.4,4,0
2021,Graham Glasgow,10729,DEN,G,G,7,384,251,133,65.1,70.1,61.1,13,2,2,9,100.0,100.0,96.9,2,0
2021,Keith Ismael,41878,WAS,C,C,9,382,217,165,64.9,46.9,68.9,13,3,3,7,100.0,100.0,96.0,1,0
2021,Ben Cleveland,41696,BAL,G,G,8,367,235,132,55.8,54.8,56.6,8,0,1,7,100.0,100.0,98.2,2,0
2021,Dennis Kelly,7146,GB,T,T,6,361,221,140,72.4,73.6,71.2,9,2,1,6,100.0,100.0,97.4,3,0
2021,Jack Conklin,10642,CLE,T,T,7,361,186,175,78.8,63.8,86.0,8,2,0,6,100.0,100.0,97.2,2,1
2021,Josh Myers,59992,GB,C,C,7,349,214,135,54.9,65.9,49.4,9,0,1,8,100.0,100.0,97.7,0,0
2021,J.C. Hassenauer,45600,PIT,C,C,9,345,224,121,68.3,69.6,66.3,6,0,1,5,100.0,100.0,98.6,0,0
2021,Rashod Hill,11369,MIN,T,T,6,342,215,127,42.7,39.3,47.6,20,3,6,11,100.0,100.0,94.2,4,1
2021,Andre Dillard,29250,PHI,T,T,8,340,250,90,69.6,71.7,65.4,20,1,1,18,100.0,100.0,95.4,7,4
2021,Trent Scott,24481,CAR,G,G,8,335,195,140,39.6,28.6,51.1,16,1,2,13,100.0,100.0,95.5,3,0
2021,Joe Haeg,10789,PIT,T,T,9,320,220,99,67.2,74.1,54.7,7,3,1,3,99.7,99.5,97.6,1,0
2021,Netane Muti,41339,DEN,G,G,8,317,176,141,59.0,52.0,59.3,14,4,3,7,100.0,100.0,94.6,0,0
